Mischievous Lady,(Gordon)
Mischievous Lady,(Gordon)
Lullaby In Rhythm,(Goodman-Sampson-Profit-Hirsch)
Lullaby In Rhythm,(Goodman-Sampson-Profit-Hirsch) 
The Chase Pt. 1&2,(Gordon)
Iridescene,(Gordon)
It's The Talk Of  The Town,(Livingston-Symes-Neiburg)
Bikini,(Gordon)
,
,
Dexter Gordon Vol. 2 (1947-52),
I’ll Follow You,(Turk-Ahlert)
Bop,(P.D.)
Ghost Of A Chance,(Young-Washington-Crosby) 
Ghost Of A Chance,(Young-Washington-Crosby)
Sweet And Lovely,(Arnheim-Tobias-Lemare) 
Sweet And Lovely,(Arnheim-Tobias-Lemare)
The Duel Pt. 1& 2 (Hornin' In),(Gordon)
The Duel Pt. 1 & 2,(Gordon)
Blues In Teddy's Flat,(Edwards)
Settin' The Pace Pt. 1,(Gordon)
Settin' The Pace Pt. 2,(Gordon)
So Easy,(Gordon)
Dexter's Riff,(Gordon)
Wee Dot,(Johnson)
Solitude,(Ellington-DeLange-Mills) 
Lion Roars,(Parker)
Mad Lad Boogie,(Parker)
The Rubyait,(Lauderdale) 
The Rubyait,(Lauderdale) 
I Hear You Knockin‘,(Bartholomew-King)
My Kinda Love,(Trent-Alter)
Yuletide Jingle Jangle Jump,(Lauderdale) 
Citizen’s Bop,(Lauderdale) 
Man With A Horn,(Lake-Jenney-DeLange) 
,
,
Dexter Gordon Vol. 3 (1952-55),
The Chase,(Gordon)
The Steeplechase,(Parker)
Silver Plated,(Gordon)
Rhythm Mad,(Gordon)
Bonna Rue,(Gordon)
Cry Me A River,(Hamilton)
Don’t Worry ‘Bout Me,(Gordon)
I Hear Music,(Lane-Loesser)
I Should Care,(Porter)
Blowin’ For Dootsie,(Gordon)
Tenderly,(Gross-Lawrence)
,
,
Wardell Gray Vol. 1 (1945-46),
Furlough Blues,(Hines)
Scoops Carey’s Merry,(Hines)
Nonchalant Man,(unknown)
At The El Grotto,(Hines-Scott)
Spook’s Ball,(Hines)
Rosetta,(Hines-Woode)
Now That You’re Mine,(Roberts-Hines)
Straight Life,(Roberts-Hines)
Margie,(Conrad-Robinson-Davis) 
I Ain’t Gonna Give Nobody None Of My Jelly Roll,(Williams) 
"Oh, My Aching Back",(Hines)
Let’s Get Started,(Hines) 
Throwing The Switch,(Hines)
Trickatrack,(Hines)
Bamby,(Hines)
Blue Keys,(Hines)
Dell’s Bells,(Laguna)
One For Prez,(Laguna)
The Man I Love,(Gershwin-Gershwin) 
Easy Swing (Steeplechase),(Laguna)
The Great Lie,(Laguna)
,
,
Wardell Gray Vol. 2 (1948-49),
Light Gray,(Gray)
Stoned,(Gray)
Stoned,(Gray)
Matter And Mind,(Gray)
The Toup,(Gray)
Ollopa,(Heard)
This Is It,(Heard)
Sugar Hips,(Heard)
Coastin’ With J.C.,(Heard)
Five Star,(Raney)
Sugar Hill Bop,(Wexler) 
In A Pinch,(Haig)
Talk Of The Town,(Levinson-Symes-Neiburg)
Twisted,(Gray)
Twisted,(Gray)
Twisted,(Gray)
Southside,(Gray)
Southside,(Gray)
Easy Living,(Robin-Rainger)
Easy Living,(Robin-Rainger)
Sweet Lorraine,(Parish-Burwell)
,
,
Wardell Gray Vol. 3 (1950-51),
Thrust,(Villepigue)
East Of The Sun,(Bowman)
A Sinner Kissed An Angel,(David-Joseph)
Blue Gray,(Gray)
Grayhound,(Gray)
Treading With Treadwell,(Gray)
One O’Clock Jump,(Basie)
Bass Conversation,(Basie)
I Cried For You,(Arnheim-Lyman-Brown) 
Basie Boogie,(Basie)
Song Of The Islands,(King)
These Foolish Things,(Marvel-Strachey-Link)
I’m Confessin’,(Neiburg-Dougherty-Reynolds)
One O Clock Jump,(Basie)
I Ain’t Got Nobody,(Graham-Williams)
Little White Lies,(Donaldson)
I'll Remember April,(Raye-DePaul-Johnson)
Tootie,(Basie)
Howzit,(Harding)
Nails,(Harding)
Little Pony,(Hefti)
Beaver Junction,(Edison)
,
,
Wardell Gray Vol. 4 (1951-52),
Jumpin’ At The Woodside,(Basie)
How High The Moon,(Lewis-Hamilton) 
Bluebeard’s Blues,(Basie-Hefti)
One O’Clock Jump,(Basie)
April Skies,(Collette)
Bright Boy,(Bright)
Jackie,(Hawes)
Farmer’s Market,(Farmer)
Sweet And Lovely,(Arnheim-Tobias-Lemare) 
Lover Man,(Davis-Ramirez-Sherman) 
The Jeep Is Jumpin’,(Ellington-Hodges)
Passion Flower,(Strayhorn-Raskin)
Johnny Come Lately,(Strayhorn)
Sticks,(Rogers)
Punkin’,(Rogers)
Eyes,(Bellson)
Rainbow,(Tizol)
Shadows,(Bellson)
,
,
Wardell Gray Vol. 5 (1952-55),
Donna Lee,(Parker)
Keen And Peachy,(Burns-Rogers)
Lady Bird,(Parker)
Out Of Nowhere,(Green-Heyman)
The Man I Love,(Gershwin-Gershwin) 
Lavonne,(Clark)
So Long Broadway,(Charles)
Paul’s Cause,(Charles)
Milt’s Tune,(unknown)
Get Happy,(Arlen-Koehler)
Neil’s Blues,(unknown)
The Champ,(Gillespie)
Sweet Mouth,(Gray)
Blues In The Closet (Oscar’s Blues),(Pettiford)
Dat’s It 	(Gray),(Pettiford)
Hey There,(Adler-Ross)
,
,
Thelonious Monk Vol. 1 (1947-48),
Humph,(Monk)
Evonce,(Quebec)
Suburban Eyes,(Quebec)
Thelonious,(Monk)
Nice Work If You Can Get It,(Gershwin-Gershwin)  
Ruby My Dear,(Monk-Swisher)
Well You Needn’t,(Monk)
April In Paris,(Duke-Harburg)
Introspection,(Monk)
Off Minor,(Monk)
In Walked Bud,(Monk) 
Monk’s Mood,(Monk)
Who Knows,(Monk)
‘Round Midnight,(Williams-Monk-Hanighen) 
All The Things You Are,(Hammerstein-Kern) 
I Should Care,(Kahn-Stordahl-Weston) 
Evidence,(Monk)
Misterioso,(Monk)
Misterioso,(Monk)
Epistrophy,(Monk-Clarke)
I Mean You,(Monk-Hawkins)
,
,
Thelonious Monk Vol. 2 (1951-52),
Four In One,(Monk)
Four In One,(Monk)
Criss Cross,(Monk)
Criss Cross,(Monk)
Eronel,(Monk)
Straight No Chaser,(Monk)
Ask Me Now,(Monk)
Ask Me Now,(Monk)
Willow Weep For Me,(Ronnell)
Skippy,(Monk)
Skippy,(Monk)
Hornin’ In,(Monk)
Hornin’ In,(Monk)
Sixteen,(Monk)
Sixteen,(Monk)
Carolina Moon,(Davis-Burke)
Let’s Cool One,(Monk)
I’ll Follow You,(Turk-Ahlert)
Little Rootie Tootie,(Monk)
Sweet And Lovely,(LeMare-Arnheim-Tobias)
Bye-Ya,(Monk)
Monk’s Dream,(Monk)
,
,
Thelonious Monk Vol. 3 (1952-54),
Trinkle Tinkle,(Monk)
These Foolish Things,(Marvell-Strachey-Link)
Bemsha Swing,(Monk)
Reflections,(Monk)
Let’s Call This,(Monk)
Think Of One,(Monk)
Think Of One,(Monk)
Friday The Thirteenth,(Monk)
We See,(Monk)
Smoke Gets In Your Eyes,(Harbach-Kern)
Locomotive,(Monk)
Hackensack,(Monk)
Work,(Monk)
Nutty,(Monk)
Blue Monk,(Monk)
Just A Gigolo,(Caesar-Casucci-Brammer)
,
,
Bud Powell Vol. 1 (1945-49),
The Man I Love,(Gershwin-Gershwin) 
Reverse The Charges,(Webster-Williams-Wright) 
September in The Rain,(Dubin-Warren)
I’ll Remember April,(Raye-DePaul-Johnson) 
Indiana,(McDonald-Hanley)
Somebody Loves Me,(Gershwin-DeSylvy)
I Should Care,(Kahn-Stordahl-Wetstein) 
Bud’s Bubble,(Powell)
Off Minor,(Monk)
Nice Work If You Can Get It,(Gershwin-Gershwin) 
Everything Happens To Me,(Adair-Dennis)
Tempus Fugit,(Powell)
Celia,(Powell)
Cherokee,(Noble)
I’ll Keep Loving You,(Powell)
Strictly Confidential,(Powell)
All God’s Chillun Got Rhythm,(Kahn-Kaper-Jurman) 
You Go To My Head,(Coots-Gillespie)
Ornithology,(Harris-Parker)
Ornithology,(Harris-Parker)
,
,
Bud Powell Vol. 2 (1949-51),
All God’s Children Got Rhythm,(Kahn-Kaper-Jurman) 
So Sorry Please,(Powell)
Get Happy,(Arlen-Koehler)
Sometimes I’m Happy,(Caesar-Gray-Youmans) 
Sweet Georgia Brown,(Bernie-Pinkard-Casey) 
Yesterdays,(Kern-Harbach) 
April In Paris,(Duke-Harburg)
Body And Soul,(Heyman-Sour-Gray-Eaton) 
Hallelujah,(Robin-Gray-Youmans) 
Tea For Two,(Caesar-Youmans)
Tea For Two,(Caesar-Youmans)
Tea For Two,(Caesar-Youmans)
Parisian Thoroughfare,(Powell)
Oblivion,(Powell)
Dusk In Sandi,(Powell)
Hallucinations (Budo),(Powell)
The Fruit,(Powell)
A Nightingale Sang In Berkely Square,(Maschwitz-Sherwin-Strachey) 
Just Ane Of Those Things,(Porter)
The Last Time I Saw Paris,(Kern-Hammerstein II) 
,
,
Bud Powell Vol. 3 (1951-53),
Un Poco Loco,(Powell)
Un Poco Loco,(Powell)
Un Poco Loco,(Powell)
Over The Rainbow,(Harburg-Arlen) 
A Night In Tunisia,(Gillespie-Paparelli)
A Night In Tunisia,(Gillespie-Paparelli)
It Could Happen To You,(Burke-Van Heusen) 
Parisian Thoroughfare,(Powell)
Cherokee,(Noble)
Embraceable You,(Gershwin-Gershwin) 
Jubilee,(Mingus)
Lullaby Of Birdland,(Shearing)
Sure Thing,(Kern-Gershwin)
My Heart Stood Still,(Rodgers-Hart)
I Want To Be Happy,(Caesar-Youmans)
,
,
Howard McGhee Vol. 1 (1945),
Deep Meditation,(McGhee)
Intersection,(McGhee)
Lifestream,(McGhee)
Mop-Mop,(Demetrius-Williams)
Stardust,(Carmichael-Parish)
Mad Hype,(McGhee)
11:45 Swing (Rummage Bounce),(McGhee)
Playboy Blues,(Traylor)
"Around The Clock, Part 1",(Harris-McGhee)
"Around The Clock, Part 2",(Harris-McGhee)
"Gee, I’m Lonesome",(Traylor-McGhee)
Call It The Blues,(Edson-McGhee)
McGhee Jumps,(McGhee)
"Cool Fantasy, Part 2",(McGhee)
McGhee Special,(McGhee)
Sweet Potato,(McGhee)
Hoggin’,(McGhee)
Blues A La King,(McGhee)
Night Mist,(McGhee)
,
,
Howard McGhee Vol. 2 (1946-48),
Dialated Pupils,(Parker-McGhee)
Dialated Pupils,(Parker-McGhee)
Midnight At Minton's,(McGhee)
Up In Dodo's Room,(McGhee)
High Wind In Hollywood,(McGhee)
El Sino,(Ammons)
Ineta,(Ammons)
Wild Leo,(Ammons)
Leaping Leo,(Parker)
Dorothy,(McGhee)
Night Mist,(McGhee)
Coolie-Rini,(McGhee)
Night Music,(McGhee)
DTurnip Blood,(McGhee)
Surrender,(McGhee)
Sleepwalker Boogie,(McGhee)
Stoptime Blues,(McGhee)
You,(McGhee)
Hot And Mellow (Yardbird Suite),(Parker)
Messin’ With Fire (Donna Lee),(Parker)
,
,
Howard McGhee Vol. 3 (1948-49),
Merry Lee,(McGhee) 
Short Life,(McGhee)
Talk Of The Town,(Kahn-Cohn)
Bass C Jam,(Byas)
Down Home,(McGhee)
Sweet And Lovely,(Arnheim-Lemare-Tobias)
Fiesta,(Daniels)
I’m In The Mood For Love,(Fields-McHugh)
Flip Lip,(McGhee)
Belle From Bunnycock,(McGhee)
The Last Word,(McGhee)
The Man I Love,(Gershwin-Gershwin)
Lean On Me,(Green-Waldeman)
Recognition,(Belafonte)
Lo-Flame,(Drew)
Fuguetta,(Drew)
Fluid Drive,(Drew)
Meciendo,(McGhee)
Donnellon Square,(Drew)
I’ll Remember April,(Raye-DePaul)
,
,
Teddy Edwards - James Moody (1947-48),
Bird Legs,(Bailey)
Out Of Nowhere,(Green-Heyman) 
Roy's Boy,(Edwards)
Steady With Teddy,(Edwards)
Rexology,(Edwards)
Three Bass Hit,(Edwards)
R.B.'s Wig,(Edwards)
Body And Soul,(Green-Heyman)
Teddy's Tune,(Edwards)
Wonderful Work,(Edwards)
Fairy Dance,(Edwards)
It's The Talk Of The Town,(Livingston-Symes-Neiburg)
The Fuller Bop Man,(Fuller)
Workshop,(Fuller)
"Oh, Henry",(Fuller-Henry)
Moodamorphosis,(Fuller-Burns)
Tropicana,(Fuller)
Cu-Ba,(Payne)
Moody’s All Frantic,(Moody-Fuller)
Tin Tin Deo,(Pozo-Fuller)
,
,
J.J. Johnson Vol. 1 (1946-49),
Jay Bird,(Johnson)
Coppin' The Bop,(Roach)
Jay Jay,(Johnson)
Mad Be Bop,(Johnson)
Bone-o-logy (Boney),(Johnson)
Down Vernon's Alley,(Johnson)
Yesterdays,(Kern-Harbach)
Riffette,(Johnson)
Audobahn (Audobon),(Rollins)
Don't Blame Me,(Fields-McHugh)
Goof Square,(Rollins)
Bee Jay,(Johnson)
Elysées,(Lewis) 
Opus V,(Johnson)
Hi-Lo,(Rollins) 
Fox Hunt,(Johnson)
Afternoon In Paris,(Lewis)
Afternoon In Paris,(Lewis)
Elora,(Johnson) 
Elora,(Johnson) 
Tea Pot,(Johnson) 
Tea Pot,(Johnson) 
Blue Mode,(Johnson) 
Blue Mode,(Johnson) 
,
,
Sonny Stitt & Gene Ammons (1950-54),
Bye Bye,(Joseph-Holofcenter)
Let It Be,(Woode-Carpenter) 
Blues Up And Down,(Ammons-Stitt)
You Can Depend On Me,(Hines-Dunlap-Carpenter) 
You Can Depend On Me,(Hines-Dunlap-Carpenter) 
Touch Of The Blues,(Wilcox-George)
Chabootie,(Carpenter)
Who Put The Sleeping Pill In Rip VanWinkles’s Coffee?,(unknown) 
Gravy (Walkin’),(Carpenter)
Easy Glide,(unknown) 
I Wanna Be Loved,(Churchill)
I Can’t Give You Anything But Love,(Fields-McHugh) 
P.S. I Love You,(Jenkins-Mercer)
This Can’t Be Love,(Rodgers-Hart)
Cool Mambo,(Stitt-Massey)
Sonny Sounds,(Stitt-Massey)
Blue Mambo,(Stitt-Massey)
Stitt’s It,(Stitt-Massey)
Later,(Stitt)
Ain’t Misbehavin’,(Razaf-Waller-Brooks) 
,
,
Sonny Stitt Vol. 1 (1946-50),
Bebop In Pastel,(Powell)
Fools Fancy,(Powell)
Bombay,(Dorham-Fuller)
Ray's Idea,(Brown-Fuller)
Serenade To A Square,(Powell)
Good Kick,(Stitt)
Seven Up,(Stitt)
Blues In Bebop,(McKinley-Dorham)
Stardust,(Carmichael-Parish)
Red Shoes,(Stitt)
Body And Soul,(Green-Sour-Heyman-Eyton)	
Ratio And Proportion,(Stitt)
Royal Wedding,(Stitt)
Be Bop Blues,(Stitt)
Fine And Dandy,(Swift-James)
Third Song (Silver Slipper),(Stitt)
All God's Chillun Got Rhythm,(Kahn-Kaper-Jurman) 
Sonny Side,(Stitt) 
Bud's Blues,(Stitt) 
Sunset,(Stitt) 
Strike Up The Band,(Gershwin) 
I Want To Be Happy,(Youmans-Caesar)
Taking A Chance On Love,(Duke)
Fine And Dandy,(Swift-James)
Fine And Dandy,(Swift-James)
,
,
Sonny Stitt Vol. 2 (1950-51),
Avalon,(Jolson-Rose-DeSylva)
Later,(Stitt-Frandell)
Ain’t Misbehavin’,(Razf-Waller) 
Mean To Me,(Turk-Ahlert)
Stairway To The Stars,(Parish-Malneck-Signorelli)
Count Every Star,(Gallop-Coquatrix)
Nice Work If You Can Get It,(Gershwin-Gershwin) 
There’ll Never Ne Another You,(Bergner-Nelson)
Blazin’,(Stitt-Frandell)
To Think You’ve Chosen Me,(Benjamin-Weiss)
After You’ve Gone,(Creamer-Layton)
Our Very Own,(Elliott-Young)
’S Wonderful,(Gershwin-Gershwin)
Nevertheless,(Kalmar-Ruby)
Jeepers Creepers,(Mercer-Warren)
Imagination,(VanHeusen-Burke)
Cherokee,(Noble)
Liza,(Gershwin-Kahn-Gershwin)
Can’t We Be Friends,(Swift)
The Thrill Of Your Kiss,(Carpenter-Richcar)
If The Moon Turns Green,(Coates-Hanighen)
,
,
Milt Jackson,
Bobbin’ With Robin (Baggy’s Blues),(Jackson)
Autumn Breeze (In A Beautiful Mood),(Jackson)
Slits,(Jackson)
Baggy Eyes,(Jackson)
Hearing Bells,(Jackson) 
Junior,(Jackson) 
Junior,(Jackson)
Bluesology,(Jackson)
Bluesology,(Jackson)
Bubu,(Massey-Jackson) 
Milt Meets Sid,(Jackson)
D And E,(Jackson)
Yesterdays,(Kern-Harbach)
Between The Devil And The Deep Blue Sea,(Arlen-Koehler)
Autumn Breeze,(Jackson)
Moving Nicely,(Jackson)
Round About Midnight,(Williams-Monk-Hanighen) 
Bluesology,(Jackson)
Softly As In A Morning Sunrise,(Hammerstein-Romberg)
Love Me Pretty Baby,(Gillespie)
Heart And Soul,(Loesser-Carmichael) 
True Blues,(Jackson)
,
,
Miles Davis Vol. 1 (1945-48),
That's The Stuff You Gotta Watch,(Battles-Sissle-Meredith-Ram)
Pointless  Mama,(Williams-Reig)
Deep Sea Blues,(Williams-Reig)
Bring It On Home,(Williams-Reig)
Milestones,(Davis)
Milestones,(Davis)
Little Willie Leaps,(Davis)
Little Willie Leaps,(Davis)
Half Nelson,(Davis)
Half Nelson,(Davis)
Sippin’ At Bells,(Davis)
Sippin’ At Bells,(Davis)
Move,(Best)
Why Do I Love You?,(DeSylva-Gershwin-Gershwin)
God Child,(Wallington)
S’il Vous Plait,(Lewis)
Moondreams,(MacGregor-Mercer)
Hallucinations (Budo),(Powell-Davis)
Darn That Dream,(DeLange-Van Heusen)
Move,(Best)
Moondreams,(MacGregor-Mercer)
Hallucinations (Budo),(Powell-Davis)
,
,
Miles Davis Vol. 2 (1949-50),
Jeru  ,(Mulligan) 
Move ,(Best)  
Godchild  ,(Wallington) 
Budo ,(Powell-Davis)
John’s Delight  ,(Dameron-Collins) 
What’s New  ,(Haggart-Burke)
Heaven’s Doors Are Wide Open ,(Dameron)
Focus  ,(Dameron)
Venus De Milo ,(Mulligan) 
Rouge ,(Lewis)
Boplicity ,(Henry) 
Israel ,(Carisi)
Deception,(Davis) 
Rocker ,(Mulligan)
Moon Dreams,(McGregor-Mercer) 
Darn That Dream ,(DeLange-Van Heusen) 
Morpheus ,(Lewis)
Down  ,(Davis) 
Blue Room  ,(Rodgers-Hart) 
Blue Room ,(Rodgers-Hart) 
Whispering  ,(Schoenberger-Coburn-Rose) 
I Know  ,(Davis)
,
,
Miles Davis Vol. 3 (1951-52),
Conception  ,(Davis) 
Out Of The Blue  ,(Davis) 
Denial ,(Davis) 
Bluing  ,(Davis) 
Dig  ,(Davis) 
My Old Flame ,(Coslow-Johnston)
It’s Only A Paper Moon ,(Rose-Harburg-Arlen)
Dear Old Stockholm  ,(Trad.)
Chance It  ,(Pettiford)
Donna (Donna Lee) ,(Parker)
Donna (Donna Lee) ,(Parker)
Woody’n You ,(Gillespie)
Woody’n You ,(Gillespie)
Yesterdays  ,(Kern-Harbach)
How Deep Is The Ocean ,(Berlin) 
,
,
Coleman Hawkins – Godfather of Bop (1944-49),
Say It Isn't  So,(Berlin)
Spotlite,(Hawkins)
Low Flame,(Feather)
Allen's Alley,(Best)
I Mean You,(Hawkins)
Bean And The Boys,(Hawkins)
Bean And The Boys,(Hawkins)
You Go To My Head,(Gillespie-Coots)
Cocktails For Two,(Coslow-Johnston)
Bean-A-Re-Bop,(Hawkins-Jones)
Isn't It Romantic,(Rodgers-Hart)
The Way You Look Tonight,(Kern-Fields) 
Phantomesque,(Hawkins)
The Big Head,(Hawkins)
Skippy,(Hawkins)
Platinum Love,(Hawkins) 
Platinum Love,(Hawkins)
There’s A Small Hotel,(Rodgers-Hart)
,
,
Lennie Tristano Vol. 1 (1946-49),
Out On A Limb,(Tristano)
I Can’t Get Started,(Duke-Gershwin)
I Surrender Dear,(Barris-Clifford)
Interlude,(Gillespie) 
I Can’t Get Started,(Duke-Gershwin)
Night In Tunisia,(Gillespie-Paparelli)
Blue Boy,(Tristano)
Atonement,(Tristano)
Coolin’ Off With Ulanov,(Tristano)
Supersonic,(Tristano)
On A Planet,(Tristano)
Air Pocket,(Tristano)
Celestia,(Tristano)
Freedom,(Tristano)
Parallel,(Tristano)
Apellation,(Tristano)
Abstraction,(Tristano)
Palimpsest,(Tristano)
Dissonance,(Tristano)
Through These Portals,(LaPorta)
Speculation,(Tristano)
New Sound,(Tristano)
Resemblance,(Tristano)
,
,
Lennie Tristano Vol. 2 (1949-55),
Progression,(Konitz)
Tautology,(Konitz)
Retrospection,(Tristano)
Subconscius Lee,(Konitz)
Judy,(Tristano)
Wow,(Tristano)
Crosscurrent,(Tristano)
Yesterdays,(Tristano)
Marionette,(Bauer)
Sax Of A Kind,(Konitz-Marsh)
Intuition,(Tristano)
Digression,(Tristano)
Ju-Ju,(Tristano)
Pastime,(Tristano)
Line Up,(Tristano)
Requiem,(Tristano)
Turkish Mambo,(Tristano)
East Thirty-Second,(Tristano)
,
,
Metronome All-Stars 1946-56,
Sweet Lorraine,(Parish-Burwell)
Sweet Lorraine,(Parish-Burwell)
Nat Meets June,(Mergentroid)
Nat Meets June,(Mergentroid)
Leap Here,(Cole) 
Metronome Riff,(Rugolo)
Overtime,(Rugolo)
Overtime,(Rugolo)
Victory Ball,(Tristano) 
Victory Ball,(Tristano) 
Double Date,(Rugolo)
No Figs,(Tristano) 
Billies’s Bounce,(Parker) 
,
,
The Boppers In Europe Vol. 1 (1947-48),
Crown Pilots,(Candoli)
Lemon Drop,(Wallington)
Begin The Beguine,(Porter)
Cryin' Sands,(Jackson)
Boomsie,(Candoli-Jackson-Socolow)
Dee Dee's Dance,(Best)
Oop-Pop-A-Da,(Gillespie-Brown)
Round Midnight,(Monk-Williams-Hanighen)
Algo Bueno (Woody 'N You),(Gillespie) 
I Can't Get Started,(Gershwin-Duke) 
Ool-Ya-Koo,(Gillespie-Fuller)
Afro Cuban Suite,(Gillespie-Gonzales) 
Things To Come,(Gillespie-Fuller)
Two Bass Hit,(Gillespie-Brown) 
Good Bait,(Dameron-Basie) 
,
,
The Boppers In Europe Vol. 2 (1949-52),
Prince Albert Pt. 1 & 2,(Roach-Dorham)
Baby Sis Pt. 1 & 2,(Dorham)
Tomorrow Pt. 1 & 2,(Roach-Dorham)
Maximum,(Roach)
More Than You Know,(Youmans-Rose-Eliscu)
Deep Purple,(DeRose-Parish)
I Cover The Waterfront,(Green-Heyman)
Moody’s Mode,(Moody)
That’s My Desire,(Kresa-Loveday)
Bootsie,(Moody)
Lover Come Back To Me,(Romberg-Hammerstein II) 
This Is Always,(Warren-Gordon)
Afro Paris,(Gillespie)
Afro Paris,(Gillespie)
Hurry Home,(Gillespie)
Hurry Home,(Gillespie)
Say Eh!,(Gillespie)
Say Eh!,(Gillespie)
I Cover The Waterfront,(Green-Heyman)
,
,
The Boppers In Europe Vol. 3 (1953),
The Champ,(Gillespie)
Good Bait,(Dameron)
Swing Low Sweet Cadillac,"(Trad, arr Gillespie)"
Oh Lady Be Good,(Gershwin-Gershwin)
My Man (Mon Homme),(Yvain)
(I’ve Got) The Bluest Blues,(Gillespie)
Birk’s Works,(Gillespie)
Ooh-Shoo-Bee-Doo-Bee,(Carroll-Graham-Gillespie)
They Can’t Take That Away From Me,(Gershwin-Gershwin)
Embraceable You,(Gershwin-Gershwin)
"Play Fiddle, Play",(Legge)
I Can’t Get Started,(Duke-Gershwin)
Tin Tin Deo,(Fuller-Pozo)
On The Sunny Side Of The Street,(Fields-McHugh)
School Days,(Edwards)
,
,
Woody’s Boys Vol. 1 (1944-45),
I Gotcha Covered,(Jackson)
Popsie,(Phillips)
Bass Face,(Burns)
"Don’t Get Too Wild, Child",(Jackson)
Skyscraper,(Phillips-Bauer)
Papilloma,(Phillips) 
A Melody From The Sky,(Wrubel-Alter)
1-2-3-4 Jump,(Phillips)
Bob’s Belief,(Phillips)
Sweet And Lovely,(Arnheim-Tobias-Daniels) 
Lover Come Back To Me,(Romberg-Hammerstein II) 
Northwest Passage,(Herman-Burns-Jackson)
Cryin’ Sands,(Jackson-Condo-Kara)
Cross Country,(Harris)
"Characteristically, B.H.",(Harris)
Mean To Me,(Ahlert-Turk) 
She’s Funny That Way,(Moret-Whiting) 
Stompin’ At The Savoy,(Sampson-Webb-Goodman-Razaf) 
Why Shouldn’t I,(Porter)
Swingin’ For Popsie,(Phillips)
Without Woody,(Phillips)
More Than You Know,(Rose-Eliscu-Youmans) 
,
,
Woody’s Boys Vol. 2 (1946) ,
Woodchopper’s Holiday (Down With Up),(Berman)
Sonny’s Blues (Ciretose),(Berman)
Sonny Speaks Out (Higgimus Hoggimus),(Berman)
BMT Face (Slumbering Giant),(Berman)
Everything Happens To Me,(Adair-Dennis)
Frustration,(Hefti)
Curbstone Scuffle,(Rogers)
Curbstone Scuffle,(Rogers)
Nocturne,(Burns-Berman)
Moon Burns,(Burns-Berman)
Woodchopper’s Holiday,(Berman)
Woodchopper’s Holiday,(Berman)
Harris Tweed (Somebody Loves Me),(Gershwin-DeSylva-MacDonald) 
Somebody Loves Me,(Gershwin-DeSylva-MacDonald) 
Blue Serge (The Mad Monk),(Chaloff-Burns)
Blue Serge,(Chaloff-Burns)
,
,
Woody’s Boys Vol. 3 (1945-49),
Head Quarters,(Berman)
Head Hunters,(Fishkin)
Sam’s Caravan,(Tizol-Ellington-Mills)
Two Heads Better Than One,(Rogers)
I Woke Up Dizzy,(Hefti)
Sloppy Joe’s,(Hefti)
All God’s Chillun Got Rhythm,(Kahn-Kaper-Jurman)
Elevation,(Lawrence-Mulligan)
Fine And Dandy,(Swift-James)
The Goof And I,(Cohn)
Pumpernickel,(Chaloff)
Gabardine And Serge,(Kahn)
Serge's Urge,(Chaloff)
A Bar A Second,(Chaloff)
The Happy Monster,(Jackson-Bauer)
Follow The Leader,(Jackson)
L'ana,(Jackson-Candoli)
"""Mom"" Jackson",(Jackson)
Cake,(McGhee)
Znarg Blues,(Phillips)
My Old Flame,(Johnston-Coslow)
Cool,(McGhee)
Chickasaw,(Gibbs-Rogers) 
Bop Scotch,(Chaloff) 
The Most!,(Cohn) 
Chasing The Bass,(Feather) 
,
,
Woody’s Boys Vol. 4 (1949-51),
Pat,(Burns)
King Edward The Flatted Fifth,(Burns)
Imagination,(Burke-Van Heusen)
Opus 69,(Hefti)
Drowsy,(Phillips)
Vortex,(Phillips)
Milano,(Phillips)
But Beautiful,(Burke-VanHeusen)
Lover,(Rodgers-Hart)
Don’t Take Your Love From Me,(Nemo)
Flip’s Boogie,(Phillips)
Feelin’ The Blues,(Phillips)
Lover Come Back To Me,(Hammerstein-Romberg)
Blue Room,(Rodgers-Hart)
Bebe,(Phillips)
Dream A Little Dream Of Me,(Andre-Jahn-Schwandt) 
Bright Blues,(Phillips)  
Cheek To Cheek,(Berlin)
Sorjoro,(Phillips)  
I’ve Got My Love To Keep Me Warm,(Berlin) 
Funky Blues,(Hodges) 
Indiana,(McDonald-Hanley)
,
,
White Bebop Boys Vol. 1 (1945-47) ,
Sweet Miss,(Garren-Winding)
Sweet Miss,(Garren-Winding)
Loaded,(Miller)
Loaded,(Miller)
"Grab Your Axe, Max",(Winding)
"Grab Your Axe, Max",(Winding)
Always,(Berlin)
Rampage,(Finkel)
Vot’s Dot?,(Eager)
Booby Hatch (Pogo Stick),(Eager)
Symphony Sid’s Idea (Zadah),(Eager)
How High The Moon,(Lewis-Hamilton)
Opus De Bop,(Jones)
And The Angels Swing,(Getz)
Running Water,(Getz)
Don't Worry 'Bout Me,(Koehler-Bloom)
O-Go-Mo,(Winding)
Mr. Dues,(Winding)
"Oh, Kai",(Winding)
Saxon,(Eager)
Disc Jockey Jump,(Krupa-Mulligan) 
,
,
White Bebop Boys Vol. 2 (1947-48) Allen Eager - Stan Getz – Brew Moore ,
"All Night, All Frantic",(Eager)
Donald Jay,(Eager)
Meeskite,(Eager)
And That's For Sure,(Eager)
Pardon My Bop,(Getz)
Pardon My Bop,(Getz)
Pardon My Bop,(Getz)
