Track,CD,Boxnumber,Title,Composer,Artist,Aufnahmeort,Aufnahmedatum,Besetzung,
,,,,,,,,,
,,,,,,,,,
Jazz Roads – Classic Jazz – 232093,,,,,,,,,
,,,,,,,,,
14,5,232093,Shim-Me-Sha-Wabble ,(Williams) ,New Orleans Rhythm Kings ,"Richmond, Indiana",12/03/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl), Mel Stitzel (p), Ben Pollack (d).",
15,5,232093,Weary Blues ,(Matthews) ,New Orleans Rhythm Kings ,"Richmond, Indiana",12/03/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl), Mel Stitzel (p), Ben Pollack (d).",
16,5,232093,Da Da Strain ,(Medina-Dowell) ,New Orleans Rhythm Kings ,"Richmond, Indiana",13/03/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl), Mel Stitzel (p), Ben Pollack (d).",
17,5,232093,Wolverine Blues ,(Spikes-Morton-Spike) ,New Orleans Rhythm Kings ,"Richmond, Indiana",13/03/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl), Mel Stitzel (p), Ben Pollack (d).",
18,5,232093,Wolverine Blues ,(Spikes-Morton-Spike) ,New Orleans Rhythm Kings ,"Richmond, Indiana",13/03/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl), Mel Stitzel (p), Ben Pollack (d).",
19,5,232093,Maple Leaf Rag ,(Joplin) ,New Orleans Rhythm Kings ,"Richmond, Indiana",13/03/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl), Mel Stitzel (p), Ben Pollack (d).",
20,5,232093,Tin Roof Blues ,(New Orleans Rhythm Kings) ,New Orleans Rhythm Kings ,"Richmond, Indiana",13/03/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl), Mel Stitzel (p), Ben Pollack (d).",
21,5,232093,Tin Roof Blues ,(New Orleans Rhythm Kings) ,New Orleans Rhythm Kings ,"Richmond, Indiana",13/03/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl), Mel Stitzel (p), Ben Pollack (d).",
22,5,232093,Tin Roof Blues ,(New Orleans Rhythm Kings) ,New Orleans Rhythm Kings ,"Richmond, Indiana",13/03/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl), Mel Stitzel (p), Ben Pollack (d).",
,,,,,,,,,
,,,,,,,,,
CD 6 ,,,New Orleans Rhythm Kings ,,,,,,
1,6,232093,Sobbin' Blues,(Kassel-Berton) ,New Orleans Rhythm Kings ,"Richmond, Indiana",17/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
2,6,232093,Marguerite ,(Pierce-Novak) ,New Orleans Rhythm Kings ,"Richmond, Indiana",17/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
3,6,232093,Angry ,(Brunies-Yules) ,New Orleans Rhythm Kings ,"Richmond, Indiana",17/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
4,6,232093,Angry ,(Brunies-Yules) ,New Orleans Rhythm Kings ,"Richmond, Indiana",17/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
5,6,232093,Clarinet Marmalade ,(Shields) ,New Orleans Rhythm Kings ,"Richmond, Indiana",17/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
6,6,232093,Clarinet Marmalade ,(Shields) ,New Orleans Rhythm Kings ,"Richmond, Indiana",17/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
7,6,232093,Mr. Jelly Lord ,(Morton) ,New Orleans Rhythm Kings ,"Richmond, Indiana",17/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
8,6,232093,Mr. Jelly Lord ,(Morton),New Orleans Rhythm Kings ,"Richmond, Indiana",17/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
9,6,232093,London Blues ,(Morton) ,New Orleans Rhythm Kings ,"Richmond, Indiana",18/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
10,6,232093,Milenberg Joys ,(Roppolo-Mares-Morton) ,New Orleans Rhythm Kings ,"Richmond, Indiana",18/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
11,6,232093,Milenberg Joys ,(Roppolo-Mares-Morton),New Orleans Rhythm Kings ,"Richmond, Indiana",18/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
12,6,232093,Mad (Cause You Treat Me This Way),(McHugh-Heath),New Orleans Rhythm Kings ,"Richmond, Indiana",18/07/1923,"Paul Mares (c), George Brunies (tb), Leon Roppolo (cl, as), Jack Pettis (Cm), Glenn Scoville (as, ts), Don Murray (ts), Jelly Roll Morton or Kyle Pierce (p), Bob Gilette (bj), Chink Martin (bb), Ben Pollack (d).",
13,6,232093,Baby ,(Pecora-Newman) ,New Orleans Rhythm Kings ,New Orleans,23/01/1925,"Paul Mares (c), Santo Pecora (tb), Leon Roppolo (cl), Charlie Cordella (ts), Glyn Lea 'Red' Long (p), Bill Eastwood (bj), Chink Martin (bb), Leon Adde (d).",
14,6,232093,I Never Knew What A Gal Could Do ,(Schoebel) ,New Orleans Rhythm Kings ,New Orleans,23/01/1925,"Paul Mares (c), Santo Pecora (tb), Leon Roppolo (cl), Charlie Cordella (ts), Glyn Lea 'Red' Long (p), Bill Eastwood (bj), Chink Martin (bb), Leon Adde (d).",
15,6,232093,She's Crying For Me Blues ,(Pecora),New Orleans Rhythm Kings ,New Orleans,23/01/1925,"Paul Mares (c), Santo Pecora (tb), Leon Roppolo (cl), Charlie Cordella (ts), Glyn Lea 'Red' Long (p), Bill Eastwood (bj), Chink Martin (bb), Leon Adde (d).",
16,6,232093,Golden Leaf Strut ,(Mare-Roppolo),New Orleans Rhythm Kings ,New Orleans,23/01/1925,"Paul Mares (c), Santo Pecora (tb), Leon Roppolo (cl), Charlie Cordella (ts), Glyn Lea 'Red' Long (p), Bill Eastwood (bj), Chink Martin (bb), Leon Adde (d).",
17,6,232093,She's Cryin' For Me ,(Pecora) ,New Orleans Rhythm Kings ,New Orleans,26/03/1925,"Paul Mares (c), Santo Pecora (tb), Glyn Lea 'Red' Long (p), Bill Eastwood (bj), Chink Martin (bb), Leon Adde (d).",
18,6,232093,She's Cryin' For Me ,(Pecora),New Orleans Rhythm Kings ,New Orleans,26/03/1925,"Paul Mares (c), Santo Pecora (tb), Glyn Lea 'Red' Long (p), Bill Eastwood (bj), Chink Martin (bb), Leon Adde (d).",
19,6,232093,Everybody Loves Somebody Blues ,(Long-Mares-Pecora) ,New Orleans Rhythm Kings ,New Orleans,26/03/1925,"Paul Mares (c), Santo Pecora (tb), Glyn Lea 'Red' Long (p), Bill Eastwood (bj), Chink Martin (bb), Leon Adde (d).",
20,6,232093,Everybody Loves Somebody Blues ,(Long-Mares-Pecora) ,New Orleans Rhythm Kings ,New Orleans,26/03/1925,"Paul Mares (c), Santo Pecora (tb), Glyn Lea 'Red' Long (p), Bill Eastwood (bj), Chink Martin (bb), Leon Adde (d).",
,,,,,,,,,
,,,,,,,,,
CD 7 ,,,New Orleans Jazz (1924-25),,,,,,
1,7,232093,Panama ,(Tyers) ,Johnny De Droit And His New Orleans Orchestra ,New Orleans,15/03/1924,"Johnny De Droit (c), Russ Papalia (tb), Henry Raymond (cl), Rudy Levy (as), Frank Cuny (p), George Potter (bj), Paul De Droit (d).",
2,7,232093,Nobody Knows Blues ,(De Droit-McNamara) ,Johnny De Droit And His New Orleans Orchestra ,New Orleans,15/03/1924,"Johnny De Droit (c), Russ Papalia (tb), Henry Raymond (cl), Rudy Levy (as), Frank Cuny (p), George Potter (bj), Paul De Droit (d).",
3,7,232093,New Orleans Blues ,(De Droit) ,Johnny De Droit And His New Orleans Orchestra ,New Orleans,15/03/1924,"Johnny De Droit (c), Russ Papalia (tb), Henry Raymond (cl), Rudy Levy (as), Frank Cuny (p), George Potter (bj), Paul De Droit (d).",
4,7,232093,The Swing ,(De Droit) ,Johnny De Droit And His New Orleans Orchestra ,New Orleans,16/03/1924,"Johnny De Droit (c), Russ Papalia (tb), Henry Raymond (cl), Rudy Levy (as), Frank Cuny (p), George Potter (bj), Paul De Droit (d).",
5,7,232093,Brown Eyes ,(De Droit) ,Johnny De Droit And His New Orleans Orchestra ,New Orleans,16/03/1924,"Johnny De Droit (c), Russ Papalia (tb), Henry Raymond (cl), Rudy Levy (as), Frank Cuny (p), George Potter (bj), Paul De Droit (d).",
6,7,232093,Number Two Blues ,(De Droit) ,Johnny De Droit And His New Orleans Orchestra ,New Orleans,16/03/1924,"Johnny De Droit (c), Russ Papalia (tb), Henry Raymond (cl), Rudy Levy (as), Frank Cuny (p), George Potter (bj), Paul De Droit (d).",
7,7,232093,Frankie And Johnny ,(Trad.) ,Fate Marable's Society Syncopators,New Orleans,16/03/1924,"Fate Marable (p, dir): Sidney Desvignes, Amos White (t), Harvey Lankford (tb), Norman Mason, Bert Bailey (cl, as), Walter 'Foots' Thomas (ts, bar), Willie Foster (bj, g), Henry Kimball (bb), Zutty Singleton (d).",
8,7,232093,Pianoflage ,(Bargy) ,Fate Marable's Society Syncopators,New Orleans,16/03/1924,"Fate Marable (p, dir): Sidney Desvignes, Amos White (t), Harvey Lankford (tb), Norman Mason, Bert Bailey (cl, as), Walter 'Foots' Thomas (ts, bar), Willie Foster (bj, g), Henry Kimball (bb), Zutty Singleton (d).",
9,7,232093,Sensation Rag ,(Edwards) ,Original Crescent City Jazzers,New Orleans,17/03/1924,"Sterling Bose (c), Avery Loposer (tb), Cliff Holman (cl, as), Eddie Powers (ts), Johnny Riddick (p), Slim Hall (bj), Felix Guarino (d).",
10,7,232093,Christine ,(Loposer-Murphy) ,Original Crescent City Jazzers,New Orleans,17/03/1924,"Sterling Bose (c), Avery Loposer (tb), Cliff Holman (cl, as), Eddie Powers (ts), Johnny Riddick (p), Slim Hall (bj), Felix Guarino (d).",
11,7,232093,I Wonder Where My Easy Rider's Riding Now ,(Bayersdorffer-Brown),Johnny Bayersdorffer And His Jazzola Novelty Orchestra ,New Orleans,17/03/1924,"Johnny Bayersdorffer (c, dir): Tom Brown (tb), Charlie Scaglioni (cl), Johnny Miller (p), Steve Loyacano (bj), Leo Adde (d).",
12,7,232093,The Waffle Man's Call ,(Loyocano-Scaglioni) ,Johnny Bayersdorffer And His Jazzola Novelty Orchestra ,New Orleans,17/03/1924,"Johnny Bayersdorffer (c, dir): Tom Brown (tb), Charlie Scaglioni (cl), Johnny Miller (p), Steve Loyacano (bj), Leo Adde (d).",
13,7,232093,Pussy Cat Rag ,(Brunies-Cordella-Marcour) ,Halfway House Orchestra,New Orleans,22/01/1925,"Albert Brunies (c, dir), Joe Loyacano (tb), Leon Roppolo (cl, as), Charlie Cordella (cl, ts), Mickie Marcour (p), Bill Eastwood (bj), Leo Adde (d).",
14,7,232093,Barataria ,(Eastwood-Adde) ,Halfway House Orchestra,New Orleans,22/01/1925,"Albert Brunies (c, dir), Joe Loyacano (tb), Leon Roppolo (cl, as), Charlie Cordella (cl, ts), Mickie Marcour (p), Bill Eastwood (bj), Leo Adde (d).",
15,7,232093,I'm Afraid To Care For You ,(Frank-Owen) ,Tobin's Midnight Serenaders,New Orleans,22/01/1925,"John Tobin (bj, dir): Harry Doring (c), Jac Assunto (tb), Norvelle Makofsky (ss, as), Elbridge Westerfield (ss, ts, bar), Adrian J. Larroque (p), Benny Pottle (bb).",
16,7,232093,That's A Plenty ,(Pollack-Gilbert) ,Anthony Parenti And His Famous Melody Boys,New Orleans,22/01/1925,"Tony Parenti (cl, as, bar, dir): Henry Knecht (c), Charles Herman (tb), Tony Papalia (ts), Vic Lubowski (p), Mike Holloway (bj), Mario Finazzo (bb), George Triay (d).",
17,7,232093,Cabaret Echoes ,(Parenti) ,Anthony Parenti And His Famous Melody Boys,New Orleans,22/01/1925,"Tony Parenti (cl, as, bar, dir): Henry Knecht (c), Charles Herman (tb), Tony Papalia (ts), Vic Lubowski (p), Mike Holloway (bj), Mario Finazzo (bb), George Triay (d).",
18,7,232093,Dirty Rag ,(unknown) ,Brownlee's Orchestra Of New Orleans,New Orleans,23/01/1925,"Norman Brownlee (p, dir): Sharkey Bonano (c), Tom Brown (tb), Harry Shields (cl, bsx), Hal Jordy (as), Howard Martin (ts), Behran French (bj), Alonzo Crumby (d).",
19,7,232093,Original Tuxedo Rag ,(Trad.) ,Original Tuxedo Jazz Orchestra,New Orleans,23/01/1925,"Oscar 'Papa' Celestin (c, dir): Kid Shots Madison (c), William Ridgley (tb), Willard Thoumy (cl, as), unknown (ts), Manuel Manetta (p), John Marrero (bj), Simon Marrero (sb), Abby 'Chinee' Foster (d, sw).",
20,7,232093,Careless Love ,(Handy) ,Original Tuxedo Jazz Orchestra,New Orleans,23/01/1925,"Oscar 'Papa' Celestin (c, dir): Kid Shots Madison (c), William Ridgley (tb), Willard Thoumy (cl, as), unknown (ts), Manuel Manetta (p), John Marrero (bj), Simon Marrero (sb), Abby 'Chinee' Foster (d, sw).",
21,7,232093,Black Rag ,(Ridgely) ,Original Tuxedo Jazz Orchestra,New Orleans,23/01/1925,"Oscar 'Papa' Celestin (c, dir): Kid Shots Madison (c), William Ridgley (tb), Willard Thoumy (cl, as), unknown (ts), Manuel Manetta (p), John Marrero (bj), Simon Marrero (sb), Abby 'Chinee' Foster (d, sw).",
22,7,232093,Dizzy Lizzie ,(Parenti-Lubowski) ,Anthony Parenti And His Famous Melody Boys,New Orleans,23/01/1925,"Tony Parenti (cl, as, bar, dir): Henry Knecht, Albert Brunies (c), Charles Herman (tb), Tony Papalia (ts), Vic Lubowski (p), Mike Holloway (bj), Mario Finazzo (bb), George Triay (d).",
23,7,232093,French Market Blues ,(Parenti-Lubowski) ,Anthony Parenti And His Famous Melody Boys,New Orleans,23/01/1925,"Tony Parenti (cl, as, bar, dir): Henry Knecht, Albert Brunies (c), Charles Herman (tb), Tony Papalia (ts), Vic Lubowski (p), Mike Holloway (bj), Mario Finazzo (bb), George Triay (d).",
,,,,,,,,,
,,,,,,,,,
CD 8 ,,, Jelly Roll Morton Groups (1923-26),,,,,,
1,8,232093,Big Fat Ham ,(Morton),Jelly Roll Morton And His Orchestra,Chicago,"June, 1923","Tommy Ladnier or Bernie Young (c), Roy Palmer (tb), Wilson Townes (cl), Charles Harris (as), Jelly Roll Morton (p), Jasper Taylor (woodblocks).",
2,8,232093,Big Fat Ham ,(Morton),Jelly Roll Morton And His Orchestra,Chicago,"June, 1923","Tommy Ladnier or Bernie Young (c), Roy Palmer (tb), Wilson Townes (cl), Charles Harris (as), Jelly Roll Morton (p), Jasper Taylor (woodblocks).",
3,8,232093,Muddy Water Blues ,(Morton),Jelly Roll Morton And His Orchestra,Chicago,"June, 1923","Tommy Ladnier or Bernie Young (c), Roy Palmer (tb), Wilson Townes (cl), Charles Harris (as), Jelly Roll Morton (p), Jasper Taylor (woodblocks).",
4,8,232093,Some Day Sweetheart ,(Morton-Spike-Spike),Jelly Roll Morton's Jazz Band,Chicago,30/10/1923,"Natty Dominique (c), Zue Robertson (tb), Horace Eubanks (cl), Jelly Roll Morton (p), Buddy Burton (d).",
5,8,232093,London Blues ,(Morton),Jelly Roll Morton's Jazz Band,Chicago,30/10/1923,"Natty Dominique (c), Zue Robertson (tb), Horace Eubanks (cl), Jelly Roll Morton (p), Buddy Burton (d).",
6,8,232093,Mr. Jelly Roll ,(Morton),Jelly Roll Morton's Steamboat Four,Chicago,01/04/1924,"Memphis (comb), Jack Russell (k), Boyd Senter (cl), Jelly Roll Morton (p).",
7,8,232093,Steady Roll ,(Stitzel),Jelly Roll Morton's Stomps Kings,Chicago,01/04/1924,"Memphis (comb), Jack Russell,  Russell Senter (k), Boyd Senter (k, bj). (no JRM!!)",
8,8,232093,Fish Tail Blues ,(Morton),Jelly Roll Morton's Kings Of Jazz,Chicago,ca. September 1924,"Lee Collins (c), Roy Palmer (tb), 'Balls' Ball (cl), Alex Poole (as), Jelly Roll Morton (p).",
9,8,232093,High Society ,(Steele),Jelly Roll Morton's Kings Of Jazz,Chicago,ca. September 1924,"Lee Collins (c), Roy Palmer (tb), 'Balls' Ball (cl), Alex Poole (as), Jelly Roll Morton (p).",
10,8,232093,Weary Blues ,(Matthews),Jelly Roll Morton's Kings Of Jazz,Chicago,ca. September 1924,"Lee Collins (c), Roy Palmer (tb), 'Balls' Ball (cl), Alex Poole (as), Jelly Roll Morton (p).",
11,8,232093,Tiger Rag ,(LaRocca),Jelly Roll Morton's Kings Of Jazz,Chicago,ca. September 1924,"Lee Collins (c), Roy Palmer (tb), 'Balls' Ball (cl), Alex Poole (as), Jelly Roll Morton (p).",
12,8,232093,My Gal ,(Melrose),Jelly Roll Morton And His Jazz Trio,Chicago,ca. May 1925,"Voltaire de Faut (cl), Buddy Burton (k), Jelly Roll Morton (p).",
13,8,232093,Wolverine Blues ,(Morton-Spike-Spike),Clarinet Solo Voltaire De Faut,Chicago,ca. May 1925,"Voltaire de Faut (cl), Jelly Roll Morton (p).",
14,8,232093,Mr. Jelly Lord ,(Morton),Jelly Roll Morton's Incomparables,"Richmond, Indiana",23/02/1926,"Ray Bowling, unknown (t), unknown (tb), (as), (ts), Jelly Roll Morton (p), Clay Jefferson (d).",
15,8,232093,Soap Suds ,(Martin),St. Louis Levee Band,St. Louis,12/02/1926,"Jelly Roll Morton (p, dir): unknown (c), (tb), (cl, as, ts), (d).",
16,8,232093,Black Bottom Stomp ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,15/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl), Jelly-Roll Morton (p, a), Johnny St. Cyr (bj), John Lindsay (sb), Andrew Hilaire (d).",
17,8,232093,Smoke House Blues ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,15/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl), Jelly-Roll Morton (p, a), Johnny St. Cyr (bj), John Lindsay (sb), Andrew Hilaire (d).",
18,8,232093,The Chant ,(Stitzel),Jelly Roll Morton's Red Hot Peppers,Chicago,15/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl), Jelly-Roll Morton (p, a), Johnny St. Cyr (bj), John Lindsay (sb), Andrew Hilaire (d).",
19,8,232093,The Chant ,(Stitzel),Jelly Roll Morton's Red Hot Peppers,Chicago,15/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl), Jelly-Roll Morton (p, a), Johnny St. Cyr (bj), John Lindsay (sb), Andrew Hilaire (d).",
20,8,232093,Sidewalk Blues ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,21/09/1926,"Jelly Roll Morton (p, a, speech), Johnny St. Cyr (bj, speech), John Lindsay (sb), Andrew Hilaire (d), Marty Bloom (effects).",
21,8,232093,Sidewalk Blues ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,21/09/1926,"Jelly Roll Morton (p, a, speech), Johnny St. Cyr (bj, speech), John Lindsay (sb), Andrew Hilaire (d), Marty Bloom (effects).",
22,8,232093,Dead Man Blues ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,21/09/1926,"Jelly Roll Morton (p, a, speech), Johnny St. Cyr (bj, speech), John Lindsay (sb), Andrew Hilaire (d), Marty Bloom (effects).",
23,8,232093,Dead Man Blues ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,21/09/1926,"Jelly Roll Morton (p, a, speech), Johnny St. Cyr (bj, speech), John Lindsay (sb), Andrew Hilaire (d), Marty Bloom (effects).",
24,8,232093,Steamboat Stomp ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,21/09/1926,"Jelly Roll Morton (p, a, speech), Johnny St. Cyr (bj, speech), John Lindsay (sb), Andrew Hilaire (d), Marty Bloom (effects).",
,,,,,,,,,
,,,,,,,,,
CD 9 ,,,Jelly Roll Morton (1926-27),,,,,,
1,9,232093,Someday Sweetheart ,(Spikes-Spikes-Morton) ,Jelly Roll Morton's Red Hot Peppers,Chicago,16/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl, bcl), J. Wright Smith, Clarence Black (vn), Jelly-Roll Morton (p, a, v), Johnny St. Cyr (g), John Lindsay (sb), Andrew Hilaire (d).",
2,9,232093,Someday Sweetheart ,(Spikes-Spikes-Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,16/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl, bcl), J. Wright Smith, Clarence Black (vn), Jelly-Roll Morton (p, a, v), Johnny St. Cyr (g), John Lindsay (sb), Andrew Hilaire (d).",
3,9,232093,Grandpa's Spells ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,16/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl, bcl), Jelly-Roll Morton (p, a, v), Johnny St. Cyr (g), John Lindsay (sb), Andrew Hilaire (d).",
4,9,232093,Grandpa's Spells ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,16/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl, bcl), Jelly-Roll Morton (p, a, v), Johnny St. Cyr (g), John Lindsay (sb), Andrew Hilaire (d).",
5,9,232093,Original Jelly Roll Blues ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,16/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl, bcl), Jelly-Roll Morton (p, a, v), Johnny St. Cyr (g), John Lindsay (sb), Andrew Hilaire (d).",
6,9,232093,Original Jelly Roll Blues ,(Morton) ,Jelly Roll Morton's Red Hot Peppers,Chicago,16/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl, bcl), Jelly-Roll Morton (p, a, v), Johnny St. Cyr (g), John Lindsay (sb), Andrew Hilaire (d).",
7,9,232093,Dr. Jazz ,(Morton) ,Jelly Roll Morton's Red Hot Peppers,Chicago,16/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl, bcl), Jelly-Roll Morton (p, a, v), Johnny St. Cyr (g), John Lindsay (sb), Andrew Hilaire (d).",
8,9,232093,Cannon Ball Blues ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,16/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl, bcl), Jelly-Roll Morton (p, a, v), Johnny St. Cyr (g), John Lindsay (sb), Andrew Hilaire (d).",
9,9,232093,Cannon Ball Blues ,(Morton) ,Jelly Roll Morton's Red Hot Peppers,Chicago,16/09/1926,"George Mitchell (c), Kid Ory (tb), Omer Simeon (cl, bcl), Jelly-Roll Morton (p, a, v), Johnny St. Cyr (g), John Lindsay (sb), Andrew Hilaire (d).",
10,9,232093,Hyena Stomp ,(Morton) ,Jelly Roll Morton's Red Hot Peppers,Chicago,04/06/1927,"George Mitchell (c), Gerald Reeves (tb), Johnny Dodds (cl), Paul 'Stump' Evans (as), Jelly Roll Morton (p, a), Bud Scott (g), Quinn Wilson (bb), Baby Dodds (d), Lew LeMar (effects).",
11,9,232093,Hyena Stomp ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,04/06/1927,"George Mitchell (c), Gerald Reeves (tb), Johnny Dodds (cl), Paul 'Stump' Evans (as), Jelly Roll Morton (p, a), Bud Scott (g), Quinn Wilson (bb), Baby Dodds (d), Lew LeMar (effects).",
12,9,232093,Billy Goat Stomp ,(Morton) ,Jelly Roll Morton's Red Hot Peppers,Chicago,04/06/1927,"George Mitchell (c), Gerald Reeves (tb), Johnny Dodds (cl), Paul 'Stump' Evans (as), Jelly Roll Morton (p, a), Bud Scott (g), Quinn Wilson (bb), Baby Dodds (d), Lew LeMar (effects).",
13,9,232093,Billy Goat Stomp ,(Morton) ,Jelly Roll Morton's Red Hot Peppers,Chicago,04/06/1927,"George Mitchell (c), Gerald Reeves (tb), Johnny Dodds (cl), Paul 'Stump' Evans (as), Jelly Roll Morton (p, a), Bud Scott (g), Quinn Wilson (bb), Baby Dodds (d), Lew LeMar (effects).",
14,9,232093,Wild Man Blues ,(Morton-Armstrong),Jelly Roll Morton's Red Hot Peppers,Chicago,04/06/1927,"George Mitchell (c), Gerald Reeves (tb), Johnny Dodds (cl), Paul 'Stump' Evans (as), Jelly Roll Morton (p, a), Bud Scott (g), Quinn Wilson (bb), Baby Dodds (d), Lew LeMar (effects).",
15,9,232093,Wild Man Blues ,(Morton-Armstrong),Jelly Roll Morton's Red Hot Peppers,Chicago,04/06/1927,"George Mitchell (c), Gerald Reeves (tb), Johnny Dodds (cl), Paul 'Stump' Evans (as), Jelly Roll Morton (p, a), Bud Scott (g), Quinn Wilson (bb), Baby Dodds (d), Lew LeMar (effects).",
16,9,232093,Jungle Blues ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,04/06/1927,"George Mitchell (c), Gerald Reeves (tb), Johnny Dodds (cl), Paul 'Stump' Evans (as), Jelly Roll Morton (p, a), Bud Scott (g), Quinn Wilson (bb), Baby Dodds (d), Lew LeMar (effects).",
17,9,232093,Jungle Blues ,(Morton),Jelly Roll Morton's Red Hot Peppers,Chicago,04/06/1927,"George Mitchell (c), Gerald Reeves (tb), Johnny Dodds (cl), Paul 'Stump' Evans (as), Jelly Roll Morton (p, a), Bud Scott (g), Quinn Wilson (bb), Baby Dodds (d), Lew LeMar (effects).",
18,9,232093,Beale Street Blues ,(Handy),Jelly Roll Morton's Red Hot Peppers,Chicago,10/06/1927,"George Mitchell (c), Gerald Reeves (tb), Johnny Dodds (cl), Paul 'Stump' Evans (as), Jelly Roll Morton (p, a), Bud Scott (g), Quinn Wilson (bb), Baby Dodds (d).",
